"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes"
"Turkey","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2008","100","New Turkish lira","1993","Western calendar year","49848474940",""
"Turkey","3.2","Individual consumption expenditure of households","Health","06","2008","100","New Turkish lira","1993","Western calendar year","28480650800",""
"Turkey","3.2","Individual consumption expenditure of households","Transport","07","2008","100","New Turkish lira","1993","Western calendar year","128587523000",""
"Turkey","3.2","Individual consumption expenditure of households","Recreation and culture","09","2008","100","New Turkish lira","1993","Western calendar year","27420405600",""
"Turkey","3.2","Individual consumption expenditure of households","Education","10","2008","100","New Turkish lira","1993","Western calendar year","8887620937",""
"Turkey","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2008","100","New Turkish lira","1993","Western calendar year","41617884770",""
"Turkey","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2008","100","New Turkish lira","1993","Western calendar year","49670315870",""
"Turkey","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2008","100","New Turkish lira","1993","Western calendar year","695619985200",""
"Turkey","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2008","100","New Turkish lira","1993","Western calendar year","4565281734",""
"Turkey","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2008","100","New Turkish lira","1993","Western calendar year","36241015300",""
"Turkey","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2008","100","New Turkish lira","1993","Western calendar year","663944251600","1"
"Turkey","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2008","1000","New Turkish lira","2008","Western calendar year","48481688514.966",""
"Turkey","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2008","100","New Turkish lira","1993","Western calendar year","43269798839.96",""
"Turkey","3.2","","Equals: Total actual individual consumption","P.41","2008","1000","New Turkish lira","2008","Western calendar year","661393576428.966",""
"Turkey","3.2","","Equals: Total actual individual consumption","P.41","2008","100","New Turkish lira","1993","Western calendar year","707214050439.96",""
"Turkey","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2007","100","New Turkish lira","1993","Western calendar year","160435615300",""
"Turkey","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2007","100","New Turkish lira","1993","Western calendar year","38985578850",""
"Turkey","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2007","100","New Turkish lira","1993","Western calendar year","119516852900",""
"Turkey","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2007","100","New Turkish lira","1993","Western calendar year","48989454180",""
"Turkey","3.2","Individual consumption expenditure of households","Health","06","2007","100","New Turkish lira","1993","Western calendar year","25596373710",""
"Turkey","3.2","Individual consumption expenditure of households","Transport","07","2007","100","New Turkish lira","1993","Western calendar year","115682219200",""
"Turkey","3.2","Individual consumption expenditure of households","Recreation and culture","09","2007","100","New Turkish lira","1993","Western calendar year","26564291030",""
"Turkey","3.2","Individual consumption expenditure of households","Education","10","2007","100","New Turkish lira","1993","Western calendar year","8199274501",""
"Turkey","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2007","100","New Turkish lira","1993","Western calendar year","37753155300",""
"Turkey","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2007","100","New Turkish lira","1993","Western calendar year","47010684980",""
"Turkey","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2007","100","New Turkish lira","1993","Western calendar year","628733500000",""
"Turkey","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2007","100","New Turkish lira","1993","Western calendar year","4247150969",""
"Turkey","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2007","100","New Turkish lira","1993","Western calendar year","31742044020",""
"Turkey","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2007","100","New Turkish lira","1993","Western calendar year","601238606900","1"
"Turkey","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2007","1000","New Turkish lira","2008","Western calendar year","42267402686.0568",""
"Turkey","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2007","100","New Turkish lira","1993","Western calendar year","38339355944.96",""
"Turkey","3.2","","Equals: Total actual individual consumption","P.41","2007","1000","New Turkish lira","2008","Western calendar year","593747632352.057",""
"Turkey","3.2","","Equals: Total actual individual consumption","P.41","2007","100","New Turkish lira","1993","Western calendar year","639577962844.96",""
"Turkey","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2006","100","New Turkish lira","1993","Western calendar year","145615508700",""
"Turkey","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2006","100","New Turkish lira","1993","Western calendar year","37498146590",""
"Turkey","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2006","100","New Turkish lira","1993","Western calendar year","100251987200",""
"Turkey","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2006","100","New Turkish lira","1993","Western calendar year","45720439050",""
"Turkey","3.2","Individual consumption expenditure of households","Health","06","2006","100","New Turkish lira","1993","Western calendar year","22931121600",""
"Turkey","3.2","Individual consumption expenditure of households","Transport","07","2006","100","New Turkish lira","1993","Western calendar year","105700541100",""
"Turkey","3.2","Individual consumption expenditure of households","Recreation and culture","09","2006","100","New Turkish lira","1993","Western calendar year","26317546590",""
"Turkey","3.2","Individual consumption expenditure of households","Education","10","2006","100","New Turkish lira","1993","Western calendar year","7098205623",""
"Turkey","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2006","100","New Turkish lira","1993","Western calendar year","34360989230",""
"Turkey","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2006","100","New Turkish lira","1993","Western calendar year","39403007660",""
"Turkey","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2006","100","New Turkish lira","1993","Western calendar year","564897493300",""
"Turkey","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2006","100","New Turkish lira","1993","Western calendar year","3976846269",""
"Turkey","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2006","100","New Turkish lira","1993","Western calendar year","34025133780",""
"Turkey","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2006","100","New Turkish lira","1993","Western calendar year","534849205800","1"
"Turkey","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2006","40","New Turkish lira","1968","Western calendar year","382757061635",""
"Turkey","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2006","1000","New Turkish lira","2008","Western calendar year","36524589623.522",""
"Turkey","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2006","100","New Turkish lira","1993","Western calendar year","33257583451.68",""
"Turkey","3.2","","Equals: Total actual individual consumption","P.41","2006","1000","New Turkish lira","2008","Western calendar year","527982263116.522",""
"Turkey","3.2","","Equals: Total actual individual consumption","P.41","2006","100","New Turkish lira","1993","Western calendar year","568106789251.68",""
"Turkey","3.2","","Equals: Total actual individual consumption","P.41","2006","40","New Turkish lira","1968","Western calendar year","410595409000",""

"footnote_SeqID","Footnote"
"1","Includes data for the NPISH (Non-profit institutions serving households) sector."
